words,tags
"Công_ty cổ_phần Dịch_vụ ôtô Hàng_Xanh có một TSCĐ có nguyên giá là 120 triệu đồng , hao_mòn luỹ kế là 40 triệu đồng .",O O O O O O O O O O O O B-MONEY I-MONEY I-MONEY O O O O O B-MONEY I-MONEY I-MONEY O
Doanh_nghiệp quyết_định bán cho Công_ty cho thuê tài_chính VCBL với giá 99 triệu đồng thu bằng tiền_mặt ( trong đó thuế GTGT 10% ) bằng tiền gửi ngân_hàng .,O O O O O O O O O O O B-MONEY I-MONEY I-MONEY O O O O O O B-TAX_TYPE I-TAX_TYPE B-TAX_RATE I-TAX_RATE O O O O O
"Công_ty cổ_phần Dịch_vụ ôtô Hàng_Xanh có một tài_sản với nguyên giá là 146 triệu đồng , số hao_mòn luỹ kế là 20 triệu đồng , giá bán là 99 triệu đồng gồm cả thuế GTGT 10% .",O O O O O O O O O O O O B-MONEY I-MONEY I-MONEY O O O O O O B-MONEY I-MONEY I-MONEY O O O O B-MONEY I-MONEY I-MONEY O O B-TAX_TYPE I-TAX_TYPE B-TAX_RATE I-TAX_RATE
Biết rằng giá_trị hợp_lý của TSCĐ là 100 triệu đồng và thời_gian thuê là 3 năm .,O O O O O O O B-MONEY I-MONEY I-MONEY O O O O O O O
"Công_ty cổ_phần Dịch_vụ ôtô Hàng_Xanh có TSCĐ nguyên giá là 120 triệu đồng , đã khấu_hao 40 triệu đồng , giá bán TSCĐ chưa có thuế là 124 triệu đồng , biết rằng thuế GTGT 10% , giá_trị hợp_lý của TSCĐ là 100 triệu đồng , thuê 2 năm .",O O O O O O O O O O B-MONEY I-MONEY I-MONEY O O O B-MONEY I-MONEY I-MONEY O O O O O O O O B-MONEY I-MONEY I-MONEY O O O B-TAX_TYPE I-TAX_TYPE B-TAX_RATE I-TAX_RATE O O O O O O B-MONEY I-MONEY I-MONEY O O O O
"Ngày 2/4/2015 , Công_ty cổ_phần Dịch_vụ ôtô Hàng_Xanh là doanh_nghiệp độc_lập không có công_ty con mua 30% tài_sản thuần của Công_ty Cổ_phần Thế_Giới Di_Động với số tiền là 9.000 triệu đồng , trong đó :",B-DATE I-DATE O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MONEY I-MONEY I-MONEY O O O
Trả bằng tiền_mặt là 2.000 triệu đồng .,O O O O B-MONEY I-MONEY I-MONEY O
Chuyển_khoản cho vay dài_hạn thành vốn góp : 3.000 triệu đồng .,O O O O O O O O B-MONEY I-MONEY I-MONEY O
Góp vốn bằng TSCĐ hữu_hình : Nguyên giá : 4.000 triệu đồng ;,O O O O O O O O O B-MONEY I-MONEY I-MONEY O
Hao_mòn luỹ kế : 1.500 triệu đồng ;,O O O O B-MONEY I-MONEY I-MONEY O
Giá_trị còn lại : 2.500 triệu đồng ;,O O O O B-MONEY I-MONEY I-MONEY O
Giá_trị thoả_thuận 3.000 triệu đồng ;,O O B-MONEY I-MONEY I-MONEY O
"Góp vốn bằng hàng_hoá : Giá_trị thoả_thuận 1.000 triệu đồng , giá_trị ghi sổ là 900 triệu đồng .",O O O O O O O B-MONEY I-MONEY I-MONEY O O O O O B-MONEY I-MONEY I-MONEY O
"Ngày 1/10/2015 , Công_ty cổ_phần Dịch_vụ ôtô Hàng_Xanh thoả_thuận sẽ thanh_toán thay Công_ty Cổ_phần Thế_Giới Di_Động khoản nợ phải trả trị_giá 200 triệu đồng ;",B-DATE I-DATE O O O O O O O O O O O O O O O O O O O B-MONEY I-MONEY I-MONEY O
"Ngày 1/5/2016 , Công_ty Cổ_phần Thế_Giới Di_Động thông_báo Công_ty cổ_phần Dịch_vụ ôtô Hàng_Xanh được chia 2 tỷ đồng lợi_nhuận năm 2015 .",B-DATE I-DATE O O O O O O O O O O O O O B-MONEY I-MONEY I-MONEY O B-DATE I-DATE O
Công_ty Cổ_phần Thế_Giới Di_Động góp 50% vốn bằng nhà_xưởng có giá_trị còn lại theo sổ kế_toán là 1.000.000.000 đ ( Khấu_hao luỹ kế 400.000.000 đ ) .,O O O O O O O O O O O O O O O O O O B-MONEY I-MONEY O O O O B-MONEY I-MONEY O
Các bên tham_gia liên_doanh cùng đánh_giá lại và xác_định giá_trị của nhà_xưởng này là 1.100.000.000 đ và thời_gian sử_dụng hữu_ích của tài_sản là 10 năm .,O O O O O O O O O O O O O O B-MONEY I-MONEY O O O O O O O O O O
Công_ty cổ_phần Dịch_vụ ôtô Hàng_Xanh góp vốn bằng tiền_mặt với số tiền tương_ứng 1.100.000.000 đ .,O O O O O O O O O O O O O B-MONEY I-MONEY O
"Tháng 12/2015 công_ty A bán hàng_hoá cho công_ty D ( giá_vốn là 700.000.000 đ , giá bán 1.000.000.000 đ , chưa có thuế GTGT , biết rằng thuế GTGT là 10% và tính nộp theo phương_pháp khấu_trừ thuế ) .",B-DATE I-DATE O O O O O O O O O O B-MONEY I-MONEY O O O B-MONEY I-MONEY O O O B-TAX_TYPE I-TAX_TYPE O O O B-TAX_TYPE I-TAX_TYPE O B-TAX_RATE I-TAX_RATE O O O O O O O O
Biết rằng kết_thúc năm 2015 Công_ty liên_doanh D vẫn chưa bán được số hàng mua của công_ty A ( Số hàng_hoá vẫn được ghi_nhận trên báo_cáo kiểm_kê hàng tồn_kho cuối năm 2015 của công_ty D ) .,O O O B-DATE I-DATE O O O O O O O O O O O O O O O O O O O O O O O O O B-DATE I-DATE O O O O O
"Tháng 3/2016 , Công_ty D mới bán được cho một bên thứ ba độc_lập .",B-DATE I-DATE O O O O O O O O O O O O O
"Năm 2013 , Liên_doanh X bị một khách_hàng kiện do cung_cấp hàng_hoá với chất_lượng kém .",B-DATE I-DATE O O O O O O O O O O O O O O
Có khả_năng công_ty liên_doanh X sẽ bị thua kiện và theo Luật_sư phải trả tiền cho bên khởi_kiện là 1.000.000.000 đ .,O O O O O O O O O O O O O O O O O O O B-MONEY I-MONEY O
"Trong hợp_đồng hợp_tác liên_doanh có thoả_thuận chia doanh_thu ( 50%/50% ) , thuế GTGT và công_ty cổ_phần ô_tô Trường Hải sẽ phát_hành hoá_đơn bán ô_tô tải .",O O O O O O O O O O O O O B-TAX_TYPE I-TAX_TYPE O O O O O O O O B-VOUCHER_TYPE O O O
Tỷ_giá giao_dịch thực_tế giữa đồng Việt_Nam và đồng Euro ngày 5/1/2020 là 1 EUR = 26.301 VND .,O O O O O O O O O B-DATE I-DATE O O O O B-MONEY I-MONEY O
"Giá bán chưa có thuế GTGT là 1.000.000.000 đ , thuế GTGT 10% .",O O O O B-TAX_TYPE I-TAX_TYPE O B-MONEY I-MONEY O B-TAX_TYPE I-TAX_TYPE B-TAX_RATE I-TAX_RATE
Tỷ_giá giữa đồng Việt_Nam và đồng Euro ghi sổ kế_toán của tài_khoản tiền gửi ngân_hàng là 1 EUR = 26.401 VND .,O O O O O O O O O O O O O O O O B-MONEY I-MONEY O B-MONEY I-MONEY O
"Ngày 5/3/2020 , Công_ty A thanh_toán bằng chuyển_khoản toàn_bộ số nợ mua TSCĐ hữu_hình cho công_ty X.",B-DATE I-DATE O O O O O O O O O O O O O O O
"Ngày 5/3/2020 , Công_ty A thanh_toán bằng chuyển_khoản toàn_bộ số nợ mua thiết_bị cho Công_ty X.",B-DATE I-DATE O O O O O O O O O O O O O O
"Ngày 15/2/2021 , Công_ty cổ_phần ô_tô Trường Hải ở Việt_Nam bán hàng_hoá cho Công_ty SAP ở Đức , giá bán hàng_hoá là 252 triệu đồng , tỷ_giá giao_dịch thực_tế giữa đồng Việt_Nam và đồng Euro ngày 15/2/2021 là 1 EUR = 26.300 VND ; giá_vốn hàng_hoá là 209 triệu đồng .",B-DATE I-DATE O O O O O O O O O O O O O O O O O O O O B-MONEY I-MONEY I-MONEY O O O O O O O O O O B-DATE I-DATE O B-MONEY I-MONEY O B-MONEY I-MONEY O O O O B-MONEY I-MONEY I-MONEY O
"Ngày 15/2/2021 , Công_ty Y đã nhận nợ với Công_ty A bằng đồng Euro là 9000 EUR .",B-DATE I-DATE O O O O O O O O O O O O O B-MONEY I-MONEY O
"Ngày 15/8/2021 , Công_ty A nhận được 9.000 EUR do công_ty Y thanh_toán nợ bằng chuyển_khoản .",B-DATE I-DATE O O O O O B-MONEY I-MONEY O O O O O O O O
Tỷ_giá giao_dịch thực_tế giữa đồng Việt_Nam và đồng Euro tại ngày 15/8/2021 là 1 EUR = 26.400 VND .,O O O O O O O O O O B-DATE I-DATE O B-MONEY I-MONEY O B-MONEY I-MONEY O
"Ngày 15/2/2021 , Công_ty A ở Việt_Nam bán hàng_hoá cho Công_ty Y ở Đức , giá bán hàng_hoá là 252 triệu đồng , tỷ_giá giao_dịch thực_tế giữa đồng Việt_Nam và đồng Euro ngày 15/2/2021 lf 1 EUR = 26.300 VND ; giá_vốn hàng_hoá là 209 triệu đồng .",B-DATE I-DATE O O O O O O O O O O O O O O O O O B-MONEY I-MONEY I-MONEY O O O O O O O O O O B-DATE I-DATE O B-MONEY I-MONEY O B-MONEY I-MONEY O O O O B-MONEY I-MONEY I-MONEY O
Tỷ_giá giao_dịch thực_tế giữa đồng Việt_Nam và đồng Euro tại ngày 15/8/2021 là 1 EUR = 24.400 VND .,O O O O O O O O O O B-DATE I-DATE O B-MONEY I-MONEY O B-MONEY I-MONEY O
Công_ty Cổ_phần ABC là công_ty kinh_doanh cho thuê văn_phòng cao_cấp ( tính thuế GTGT theo phương_pháp khấu_trừ và hạch_toán hàng tồn_kho theo phương_pháp kê_khai thường_xuyên ) đang thực_hiện dự_án đầu_tư xây_dựng toà tháp đôi từ tháng 01/2018.,O O O O O O O O O O O O B-TAX_TYPE I-TAX_TYPE O O O O O O O O O O O O O O O O O O O O O B-DATE I-DATE
Thời_gian đầu_tư xây_dựng dự_kiến hoàn thfnh toà tháp đôi đến khi đi vào hoạt_động là 3 năm .,O O O O O O O O O O O O O O O O O O
"Ngày 15/3/2018 , Công_ty đã vay của Ngân_hàng ANZ số tiền là 300.000 USD cho mục_đích xây_dựng toà nhà .",B-DATE I-DATE O O O O O O O O O O B-MONEY I-MONEY O O O O O O
Thời_hạn vay 5 năm .,O O O O O
Tỷ_giá giao_dịch thực_tế giữa đồng USD và đồng Việt_Nam tại ngày 15/3/2018 là 1 USD = 23.500 VND .,O O O O O O O O O O B-DATE I-DATE O B-MONEY I-MONEY O B-MONEY I-MONEY O
Tỷ_giá giao_dịch thực_tế giữa đồng Việt_Nam và đồng Euro ngày 19/3/2018 là 1 EUR = 26.500 VND .,O O O O O O O O O B-DATE I-DATE O B-MONEY I-MONEY O B-MONEY I-MONEY O
Chi_phí vận_chuyển sàn gỗ từ Hải_Phòng về đến Công_ty là 7 triệu đã thanh_toán bằng chuyển_khoản .,O O O O O O O O O O B-MONEY I-MONEY O O O O O
"Ngày 19/6/2018 , Công_ty ABC đã chuyển_khoản trả nợ cho Công_ty Picenza số tiền mua sàn gỗ ngày 19/3/2018 .",B-DATE I-DATE O O O O O O O O O O O O O O O B-DATE I-DATE O
Tỷ_giá ghi sổ kế_toán của tài_khoản tiền gửi ngân_hàng là 1 EUR = 28.000 VND .,O O O O O O O O O O B-MONEY I-MONEY O B-MONEY I-MONEY O
"Ngày 28/6/2018 , Công_ty ký hợp_đồng với công_ty Fruiji ở Nhật_Bản về việc mua 2 thang_máy của Nhật .",B-DATE I-DATE O O O O O O O O O O O O O O O O O
Tỷ_giá giữa đồng Việt_Nam và đồng Yên_Nhật ngày 28/6/2007 là 1 JPY = 174 VND .,O O O O O O O B-DATE I-DATE O B-MONEY I-MONEY O B-MONEY I-MONEY O
"Chi_phí vận_chuyển thang_máy từ Hải_Phòng về công_trình là 9 triệu đồng , đã trả bằng tiền_mặt .",O O O O O O O O B-MONEY I-MONEY I-MONEY O O O O O O
"Ngày 28/10/2018 , Công_ty ABC đã chuyển_khoản trả nợ cho Công_ty Fruiji số tiền mua thang_máy ngày 28/6/2018 .",B-DATE I-DATE O O O O O O O O O O O O O O B-DATE I-DATE O
Tỷ_giá ghi sổ kế_toán của tài_khoản tiền gửi ngân_hàng là 1 JPY = 180 VND .,O O O O O O O O O O B-MONEY I-MONEY O B-MONEY I-MONEY O
"Tổng doanh_thu cung_cấp trong kỳ cho khách_hàng A là 102.888.000 đ . 01 dặm = 01 điểm , khách_hàng tích_luỹ được số điểm là 25.200 điểm .",O O O O O O O O O B-MONEY I-MONEY O O O O O O O O O O O O O O O O
"Giả_sử trong kỳ khách_hàng A chỉ bay chuyến HN - TP HCM , thì khách_hàng A phải thực_hiện 18 chuyến bay khứ_hồi để đổi lấy 01 vé khứ_hồi HN - Nha_Trang hoặc 01 đêm ở Vinpearl_Nha_Trang .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Giả_sử vé khứ_hồi did Nha_Trang là 5.000.000 đ .,O O O O O O B-MONEY I-MONEY O
Giả_sử 01 đêm ở Vinpearl là 5.000.000 đ .,O O O O O O B-MONEY I-MONEY O
"Ngày 1/4/2018 , doanh_nghiệp đầu_tư 1 tỷ đồng mua cổ_phiếu của công_ty cổ_phần hoá_chất Đức Giang ( Kế_toán đã ghi Nợ_TK 228 / Có TK 112 : 1.000 triệu đồng ) .",B-DATE I-DATE O O O B-MONEY I-MONEY I-MONEY O O O O O O O O O O O O B-ACCOUNT_NUMBER I-ACCOUNT_NUMBER O O B-ACCOUNT_NUMBER I-ACCOUNT_NUMBER O B-MONEY I-MONEY I-MONEY O O
"Đến ngày 30/4/2019 , Công_ty Cổ_phần JSC thông_báo chi_trả cổ_tức năm 2018 cho doanh_nghiệp với số tiền 100 triệu đồng .",O B-DATE I-DATE O O O O O O O B-DATE I-DATE O O O O O B-MONEY I-MONEY I-MONEY O
Do doanh_nghiệp nắm giữ cổ_phiếu của công_ty JSC từ ngày 1/4/2018 ( trong 3 quý của năm 2018 ) nên 75% của số cổ_tức được chia sẽ được ghi_nhận là doanh_thu tài_chính ( 75 triệu đồng ) .,O O O O O O O O O B-DATE I-DATE O O O O O B-DATE I-DATE O O O O O O O O O O O O O O O O B-MONEY I-MONEY I-MONEY O
25% số cổ_tức còn lại ( 25 triệu đồng ) là cổ_tức của quý I / 2018 ( giai_đoạn trước khi mua cổ_phiếu của công_ty JSC ) .,O O O O O O O B-MONEY I-MONEY I-MONEY O O O O B-DATE I-DATE I-DATE I-DATE O O O O O O O O O O
Số cổ_tức này sẽ được ghi giảm_giá gốc của khoản đầu_tư ban_đầu ( Nợ_TK 138 / Có TK 228 : 25 triệu đồng ) .,O O O O O O O O O O O O O B-ACCOUNT_NUMBER I-ACCOUNT_NUMBER O O B-ACCOUNT_NUMBER I-ACCOUNT_NUMBER O B-MONEY I-MONEY I-MONEY O O
Nhà_thầu kỳ một hợp_đồng xây_dựng vưới giá cố_định ban_đầu là 9.000 triệu đồng để xây_dựng một nhà_máy .,O O O O O O O O O O B-MONEY I-MONEY I-MONEY O O O O O
Chi_phí dự_toán ban_đầu của nhà_thầu là 8.000 triệu đồng .,O O O O O O B-MONEY I-MONEY I-MONEY O
"Đến cuối năm thứ nhất , chi_phí dự_toán của nhà_thầu tăng lên là 8.050 triệu đồng .",O O O O O O O O O O O O O B-MONEY I-MONEY I-MONEY O
"Trong năm thứ hai , khách_hàng chấp_nhận hợp_đồng có thay_đổi với doanh_thu theo hợp_đồng tăng thêm 200 triệu đồng ( tổng giá_trị là 9.200 triệu đồng ) .",O O O O O O O O O O O O O O O O B-MONEY I-MONEY I-MONEY O O O O B-MONEY I-MONEY I-MONEY O O
Nhà_thầu dự_tính chi_phí theo hợp_đồng tăng thêm 150 triệu đồng ( tổng chi_phí là 8.200 triệu đồng ) .,O O O O B-VOUCHER_TYPE O O B-MONEY I-MONEY I-MONEY O O O O B-MONEY I-MONEY I-MONEY O O
"Vào cuối năm thứ hai , chi_phí phát_sinh giao_dịch gồm 100 triệu đồng cho nguyên , vật_liệu được giữ tại công_trường để sử_dụng trong năm thứ ba .",O O O O O O O O O O B-MONEY I-MONEY I-MONEY O O O O O O O O O O O O O O O
Tổng doanh_thu với giá cố_định ban_đầu ghi trong hợp_đồng : Năm thứ nhất : 9.000 triệu đồng,O O O O O O O O O O O O O O B-MONEY I-MONEY I-MONEY
Tổng doanh_thu với giá cố_định ban_đầu ghi trong hợp_đồng : Năm thứ hai : 9.000 triệu đồng,O O O O O O O O B-VOUCHER_TYPE O O O O O B-MONEY I-MONEY I-MONEY
Tổng doanh_thu với giá cố_định ban_đầu ghi trong hợp_đồng : Năm thứ ba : 9.000 triệu đồng,O O O O O O O O B-VOUCHER_TYPE O O O O O B-MONEY I-MONEY I-MONEY
Doanh_thu hợp_đồng tăng thêm : Năm thứ nhất : 0,O B-VOUCHER_TYPE O O O O O O O B-MONEY
Doanh_thu hợp_đồng tăng thêm : Năm thứ hai : 200 triệu đồng,O B-VOUCHER_TYPE O O O O O O O B-MONEY I-MONEY I-MONEY
Doanh_thu hợp_đồng tăng thêm : Năm thứ ba : 200 triệu đồng,O B-VOUCHER_TYPE O O O O O O O B-MONEY I-MONEY I-MONEY
Tổng doanh_thu của hợp_đồng : Năm thứ nhất : 9.000 triệu đồng,O O O B-VOUCHER_TYPE O O O O O B-MONEY I-MONEY I-MONEY
Tổng doanh_thu của hợp_đồng : Năm thứ hai : 9.200 triệu đồng,O O O B-VOUCHER_TYPE O O O O O B-MONEY I-MONEY I-MONEY
Tổng doanh_thu của hợp_đồng : Năm thứ ba : 9.200 triệu đồng,O O O B-VOUCHER_TYPE O O O O O B-MONEY I-MONEY I-MONEY
Chi_phí thực_tế của hợp_đồng đã phát_sinh luỹ kế đến cuối năm : Năm thứ nhất : 2.093 triệu đồng,O O O B-VOUCHER_TYPE O O O O O O O O O O O O B-MONEY I-MONEY I-MONEY
Chi_phí thực_tế của hợp_đồng đã phát_sinh luỹ kế đến cuối năm : Năm thứ hai : 6.168 triệu đồng,O O O B-VOUCHER_TYPE O O O O O O O O O O O O B-MONEY I-MONEY I-MONEY
Chi_phí thực_tế của hợp_đồng đã phát_sinh luỹ kế đến cuối năm : Năm thứ ba : 8.200 triệu đồng,O O O B-VOUCHER_TYPE O O O O O O O O O O O O B-MONEY I-MONEY I-MONEY
Chi_phí còn phải_chi theo dự_toán : Năm thứ nhất : 5.957 triệu đồng,O O O O O O O O O O B-MONEY I-MONEY I-MONEY
Chi_phí còn phải_chi theo dự_toán : Năm thứ hai : 2.032 triệu đồng,O O O O O O O O O O B-MONEY I-MONEY I-MONEY
Chi_phí còn phải_chi theo dự_toán : Năm thứ ba : 0,O O O O O O O O O O B-MONEY
Tổng chi_phí dự_toán của hợp_đồng : Năm thứ nhất : 8.050 triệu đồng,O O O O B-VOUCHER_TYPE O O O O O B-MONEY I-MONEY I-MONEY
Tổng chi_phí dự_toán của hợp_đồng : Năm thứ hai : 8.200 triệu đồng,O O O O B-VOUCHER_TYPE O O O O O B-MONEY I-MONEY I-MONEY
Tổng chi_phí dự_toán của hợp_đồng : Năm thứ ba : 8.200 triệu đồng,O O O O B-VOUCHER_TYPE O O O O O B-MONEY I-MONEY I-MONEY
Lãi dự_tính : Năm thứ nhất : 950 triệu đồng,O O O O O O O B-MONEY I-MONEY I-MONEY
Lãi dự_tính : Năm thứ hai : 1.000 triệu đồng,O O O O O O O B-MONEY I-MONEY I-MONEY
Lãi dự_tính : Năm thứ ba : 1.000 triệu đồng,O O O O O O O B-MONEY I-MONEY I-MONEY
Tỷ_lệ_phần_trăm ( % ) hoàn_thành : Năm thứ nhất : 26%,O O O O O O O O O O O
Tỷ_lệ_phần_trăm ( % ) hoàn_thành : Năm thứ hai : 74%,O O O O O O O O O O O
Tỷ_lệ_phần_trăm ( % ) hoàn_thành : Năm thứ ba : 100%,O O O O O O O O O O O
"Tỷ_lệ_phần_trăm ( % ) hoàn_thành của năm thứ hai ( 74% ) được xác_định sau khi đã loại_trừ 100 triệu đồng giá_trị nguyên , vật_liệu dự_trữ tại công_trường để sử_dụng trong năm thứ ba .",O O O O O O O O O O O O O O O O O O O B-MONEY I-MONEY I-MONEY O O O O O O O O O O O O O
"Một hợp_đồng xây_dựng trong 3 năm , tổng doanh_thu ( giá_trị ) của hợp_đồng là 5.000.000.000 đồng , tổng chi_phí thực_tế phát_sinh trong 3 năm là 4.050.000.000 đồng .",O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O B-MONEY I-MONEY O O O O O O O O O B-MONEY I-MONEY O
Trong hợp_đồng quy_định nhà_thầu được thanh_toán theo tiến_độ kế_hoạch .,O B-VOUCHER_TYPE O O O O O O O O
Chỉ_tiêu : Chi_phí thực_tế đến năm : Năm 2013 : 1.500.000.000 đ,O O O O O O O B-DATE I-DATE O B-MONEY I-MONEY
Chỉ_tiêu : Chi_phí thực_tế đến năm : Năm 2014 : 3.600.000.000 đ,O O O O O O O B-DATE I-DATE O B-MONEY I-MONEY
Chỉ_tiêu : Chi_phí thực_tế đến năm : Năm 2015 : 4.050.000.000 đ,O O O O O O O B-DATE I-DATE O B-MONEY I-MONEY
Chỉ_tiêu : Chi_phí ước_tính để hoàn_thành : Năm 2013 : 3.000.000.000 đ,O O O O O O O B-DATE I-DATE O B-MONEY I-MONEY
Chỉ_tiêu : Chi_phí ước_tính để hoàn_thành : Năm 2014 : 400.000.000 đ,O O O O O O O B-DATE I-DATE O B-MONEY I-MONEY
Chỉ_tiêu : Chi_phí ước_tính để hoàn_thành : Năm 2015 : 0,O O O O O O O B-DATE I-DATE O B-MONEY
Chỉ_tiêu : Số tiền phải thanh_toán trên hoá_đơn theo tiến_độ kế_hoạch ghi trong hợp_đồng : Năm 2013 : 1.000.000.000 đ,O O O O O O O B-VOUCHER_TYPE O O O O O B-VOUCHER_TYPE O B-DATE I-DATE O B-MONEY I-MONEY
Chỉ_tiêu : Số tiền phải thanh_toán trên hoá_đơn theo tiến_độ kế_hoạch ghi trong hợp_đồng : Năm 2014 : 3.700.000.000 đ,O O O O O O O B-VOUCHER_TYPE O O O O O B-VOUCHER_TYPE O B-DATE I-DATE O B-MONEY I-MONEY
Chỉ_tiêu : Số tiền phải thanh_toán trên hoá_đơn theo tiến_độ kế_hoạch ghi trong hợp_đồng : Năm 2015 : 300.000.000 đ,O O O O O O O B-VOUCHER_TYPE O O O O O B-VOUCHER_TYPE O B-DATE I-DATE O B-MONEY I-MONEY
Chỉ_tiêu : Số tiền đã thanh_toán bằng tiền gửi ngân_hàng : Năm 2013 : 750.000.000 đ,O O O O O O O O O O O B-DATE I-DATE O B-MONEY I-MONEY
Chỉ_tiêu : Số tiền đã thanh_toán bằng tiền gửi ngân_hàng : Năm 2014 : 3.000.000.000 đ,O O O O O O O O O O O B-DATE I-DATE O B-MONEY I-MONEY
