words,tags
"Chỉ với những thông_báo phát_hành có trạng_thái là Đã có hiệu_lực , thì Kế_toán mới sử_dụng được các mẫu hoá_đơn để phục_vụ cho việc cấp hoá_đơn trên các chứng_từ bán hàng_hoá , dịch_vụ ; phiếu xuất kho ; chuyển kho .",O O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE O O O O O B-VOUCHER_TYPE O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O
Các khoản chi chung khác đã chi tiền 20.000.000 đồng .,O O O O O O O O B-MONEY I-MONEY O
"Hải_quan cho thông_quan hàng_hoá , nhân_viên mua hàng nhận hàng_hoá tại cảng và cho vận_chuyển hàng về kho của công_ty ( tự vận_chuyển hoặc thuê ngoài ) .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Cho_phép khách_hàng tra_cứu thông_tin hoá_đơn điện_tử đã phát_hành được người bán gửi qua email .,O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O
Chi_tiết thực_hiện gồm 3 bước như sau :,O O O O O O O O
"Có TK 1112 , 1122",O B-ACCOUNT_NUMBER I-ACCOUNT_NUMBER O B-ACCOUNT_NUMBER
Thông_tin Thu : Các khoản dự_kiến thu được theo thời_hạn thanh_toán của các hoá_đơn bán hàng ( hoặc theo ngày thực_tế phát_sinh nếu không khai_báo thời_hạn thanh_toán ) .,O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O
"Năm 2016 , Công_ty cổ_phần Hoá_chất Đức Giang mua hai TSCĐ :",B-DATE I-DATE O O O O O O O O O O
Biên_bản điều_chỉnh : Cho_phép thực_hiện các chức_năng tại tab Biên_bản điều_chỉnh .,O O O O O O O O O O O O
Đặt tên mẫu hoá_đơn và nhấn Save .,O O O B-VOUCHER_TYPE O O O O
Khoản vốn vay chung : Vay 6.000.000.000 đ lãi_suất 10% thời_hạn vay 3 năm .,O O O O O O B-MONEY I-MONEY O O O O O O O
Khai_báo các hàng_hoá dịch_vụ được mua theo hợp_đồng .,O O O O O O O B-VOUCHER_TYPE O
Công_ty Cổ_phần đầu_tư sản_xuất Bảo_Ngọc lập hạch_toán hàng tồn_kho theo phương_pháp kê_khai thường_xuyên .,O O O O O O O O O O O O O O
Tiền công chưa thanh_toán cho nhà_thầu 30.000.000 đồng ( chưa gồm 10% thuế GTGT ) .,O O O O O O B-MONEY I-MONEY O O O B-TAX_RATE B-TAX_TYPE I-TAX_TYPE O O
Chọn loại chứng_từ mua hàng cần lập là Mua hàng trong nước không qua kho .,O O O O O O O O O O O O O O O O
Lập hoá_đơn điều_chỉnh hoặc Huỷ hoá_đơn và lập hoá_đơn thay_thế cho hoá_đơn sai_sót .,O B-VOUCHER_TYPE O O O B-VOUCHER_TYPE O O B-VOUCHER_TYPE O O B-VOUCHER_TYPE O O
"Có_thể chỉnh_sửa , bổ_sung dữ_liệu bằng cách sử_dụng các chức_năng chuột phải Thêm / Xoá nhóm thuế_suất , Thêm / Xoá dòng",O O O O O O O O O O O O O O O O O O O O O O
Đối trừ chứng_từ cho nhiều nhà_cung_cấp,O O O O O O
"Hoá_đơn điện_tử xuất theo NĐ51 , phát_hiện sai_sót khi đang sử_dụng hoá_đơn điện_tử theo NĐ123",B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O
Chọn tab Xuất hoá_đơn .,O O O B-VOUCHER_TYPE O
"Ngày 14/1 , Xuất 1.000 thành_phẩm để chuyển cho các đơn_vị trực_thuộc hạch_toán phụ_thuộc trong nội_bộ doanh_nghiệp ( đơn_vị hạch_toán phụ_thuộc không được phân_cấp ghi_nhận doanh_thu ) .",B-DATE I-DATE O O O O O O O O O O O O O O O O O O O O O O O O O O
Trường_hợp chiết_khấu thương_mại giảm trừ ngay trên hoá_đơn mỗi lần mua hàng,O O O O O O O B-VOUCHER_TYPE O O O O
Hạch_toán chiết_khấu thương_mại cho hàng mua về đã được tiêu_thụ :,O O O O O O O O O O O
"Cách 1 : Vào Kho \ Nhập , xuất kho hoặc Kho \ Chuyển kho , chọn phiếu xuất kho cần xử_lý và nhấn Xử_lý phiếu xuất kho không hợp_lệ .",O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O
Kính mời Anh / chị nâng_cấp lên các phiên_bản MISA SME mới nhất theo 1 trong 2 cách sau :,O O O O O O O O O O O O O O O O O O O O
"Thiết_lập điều_kiện để tìm_kiếm các hoá_đơn điện_tử cần chuyển thành hoá_đơn giấy , sau đó nhấn Lấy dữ_liệu .",O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O B-VOUCHER_TYPE O O O O O O O O
"MISA hỗ_trợ chuyển_đổi hoá_đơn điện_tử theo Nghị_định 123/2020/NĐ-CP , Thông_tư 78/2021/TT-BTC. ĐĂNG_KÝ NGAY",O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O
Xuất hàng trả uỷ_thác nhập_khẩu trong trường_hợp hàng_hoá chưa nộp thuế GTGT khâu nhập_khẩu .,O O O O O O O O O O B-TAX_TYPE I-TAX_TYPE O O O
"Lập và phát_hành hoá_đơn điện_tử có mã , hoá_đơn điện_tử không có mã trên MISA meInvoice Web",O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O
"Với hoá_đơn gốc lập kèm chứng_từ bán hàng , sau khi Xử_lý hoá_đơn xoá_bỏ , phần_mềm tự_động :",O B-VOUCHER_TYPE O O O O O O O O O O B-VOUCHER_TYPE O O O O O
"Hoá_đơn điện_tử đã xuất theo NĐ51 , phát_hiện sai_sót khi đang sử_dụng hoá_đơn điện_tử nghị_định 123/2020/NĐ-CP",B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O
"Lưu_ý : Nếu chưa thực_hiện Kết_nối dịch_vụ hoá_đơn điện_tử , thì chương_trình sẽ yêu_cầu thực_hiện thêm bước này .",O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O
Kế_toán bán hàng lập hoá_đơn GTGT cho hàng mua bị trả lại .,O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O
"Nếu không tìm_kiếm được kết_quả mong_muốn do từ_khoá quá chi_tiết , hãy thử lại với từ_khoá tổng_quát hơn theo bản_chất , nguồn_gốc của hàng_hoá , ví_dụ :",O O O O O O O O O O O O O O O O O O O O O O O O O O O
Số dự_phòng giảm_giá hàng tồn_kho đã lập năm trước chưa sử_dụng hết là 10.000.000 đồng .,O O O O O O O O O O O O O B-MONEY I-MONEY O
Với đơn_vị đang sử_dụng SME 2022 - bản Trả phí định_kỳ : Nâng_cấp miễn_phí lên phiên_bản MISA SME 2023 mới nhất hiện có theo hướng_dẫn tại đây .,O O O O O B-DATE O O O O O O O O O O O O B-DATE O O O O O O O O O
"Chương_trình tự_động kiểm_tra và cập_nhật lại các thông_tin mới nhất của hoá_đơn , bao_gồm :",O O O O O O O O O O O B-VOUCHER_TYPE O O O
"Căn_cứ vào các hoá_đơn , chứng_từ , nếu số tiền tạm_ứng lớn hơn số tiền đã chi , kế_toán thanh_toán thực_hiện lập Phiếu thu để nhập quỹ số tiền thừa từ người nhận tạm_ứng .",O O O B-VOUCHER_TYPE O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O
Kết_nối trên MISA SME sau khi đã có tờ khai đăng_ký sử_dụng hoá_đơn điện_tử được cơ_quan thuế chấp_nhận,O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O
Nhấn_Cất .,O O
Lưu_ý : Mẫu này chỉ được sử_dụng khi Nghị_định 119 chính_thức có hiệu_lực áp_dụng .,O O O O O O O O O O O O O O O
Hoá_đơn theo nghị_định 123 gửi theo email và nội_dung email mà người dùng thiết_lập trên meInvoice Web .,B-VOUCHER_TYPE O O O O O O O O O O O O O O O O O
"Tra_cứu , tìm_kiếm hoá_đơn điện_tử",O O O B-VOUCHER_TYPE I-VOUCHER_TYPE
"Bên nhận uỷ_thác xuất hoá_đơn GTGT phí dịch_vụ uỷ_thác nhập_khẩu và các khoản chi hộ ( trừ các khoản chi hộ có ghi tên , địa_chỉ , MST của bên uỷ_thác ) cho bên giao uỷ_thác nhập_khẩu và tiến_hành ghi_nhận doanh_thu dịch_vụ nhận uỷ_thác nhập_khẩu .",O O O O B-VOUCHER_TYPE B-TAX_TYPE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Nhấn_Xử lý,O O
Thiết_lập ký số,O O O
"Ngày 1/3/2020 , Công_ty cổ_phần C & AE mua một xe ô_tô trị_giá bao_gồm cả thuế GTGT 10% là 880.000.000 đồng đã trả bằng chuyển_khoản , khoản lệ_phí trước_bạ 10% giá_trị xe và tiền đăng_ký xe là 20.000.000 đồng đã nộp bằng tiền_mặt .",B-DATE I-DATE O O O O O O O O O O O O O B-TAX_TYPE I-TAX_TYPE B-TAX_RATE I-TAX_RATE O B-MONEY I-MONEY O O O O O O O O O O O O O O O O O B-MONEY I-MONEY O O O
Nếu tự thiết_lập thì lựa_chọn Nhà_cung_cấp có sẵn trong danh_sách .,O O O O O O O O O O O
Ngày 25/12/2019 Công_ty có thông_báo kế_hoạch chính_thức tới toàn_bộ những người lao_động tại công_ty .,B-DATE I-DATE O O O O O O O O O O O O O
Số tiền còn lại thanh_toán hết vào tháng 10/2020 ( theo hợp_đồng đã ký ) .,O O O O O O O B-DATE I-DATE O O B-VOUCHER_TYPE O O O O
Yêu_cầu : Định khoản các nghiệp_vụ kinh_tế phát_sinh .,O O O O O O O O O
Sau 3 năm người mua trái_phiếu sẽ được hoàn lại 10.000.000 đ theo mệnh_giá .,O O O O O O O O O O B-MONEY I-MONEY O O O
Trạng_thái phát_hành hoá_đơn,O O B-VOUCHER_TYPE
"Trong trường_hợp hạch_toán thẳng chi_phí mua hàng vào chứng_từ và đã thực_hiện phân_bổ , nếu người dùng thay_đổi / sửa lại một trong số các chức_năng / số_liệu sau thì lưu_ý cần phân_bổ lại chi_phí để chương_trình cập_nhật Tổng giá_trị tại dòng "" Chi_phí mua hàng "" về 0 .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Phân hệ Bán hàng,O O O O
"Căn_cứ theo Điểm i , Khoản 4 , Điều 9 , Nghị_định 123/2020/NĐ-CP:",O O O O O O O O O O O O O
Chương_trình chỉ cho_phép xử_lý đối_với những phiếu xuất kho phát_hành điện_tử ở trạng_thái Từ_chối cấp mã .,O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O
"Xem báo_cáo , biểu_đồ trực_quan",O O O O O
Năm thứ : 1 ; Cách tính số khấu_hao TSCĐ hàng năm : 10.000.000 x 40%,O O O O O O O O O O O O O B-MONEY O O
"Nhấn_Đồng ý , chương_trình sẽ tự_động phân_bổ chi_phí vận_chuyển hàng về kho vào giá_trị nhập kho của hàng_hoá mua về trên tab Hàng tiền .",O O O O O O O O O O O O O O O O O O O O O O O O O
"Nhấn_Đồng ý , hệ_thống sẽ căn_cứ vào số_lượng thành_phẩm cần sản_xuất đã nhập để tự tính ra số_lượng các nguyên_vật_liệu cần đặt mua trên chứng_từ mua hàng .",O O O O O O O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O
"Khi công_ty phát_sinh các nghiệp_vụ nộp bảo_hiểm cho nhân_viên bằng tiền gửi ngân_hàng , thường phát_sinh các hoạt_động sau :",O O O O O O O O O O B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME O O O O O O O
"Khi phát_sinh nghiệp_vụ mua hàng uỷ_thác , tại các đơn_vị nhận uỷ_thác nhập_khẩu , thông_thường sẽ phát_sinh các hoạt_động sau :",O O O O O O O O O O O O O O O O O O O O O
"Có TK 111 , 112 , 331 Tổng giá thanh_toán",O B-ACCOUNT_NUMBER I-ACCOUNT_NUMBER O B-ACCOUNT_NUMBER O B-ACCOUNT_NUMBER B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME
"Người dùng cần thêm mới mẫu hoá_đơn trên meinvoice ( mẫu hoá_đơn không mã , mẫu hoá_đơn có mã cơ_quan thuế ) hoặc lấy dữ_liệu mẫu hoá_đơn đã tạo từ meinvoice về SME để phát_hành được hoá_đơn điện_tử .",O O O O O O B-VOUCHER_TYPE O O O O B-VOUCHER_TYPE O O O O B-VOUCHER_TYPE O O O O O O O O O B-VOUCHER_TYPE O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O
Phân_bổ chi_phí mua hàng .,O O O O O
"Mua thêm vật_tư bên ngoài phục_vụ cho quá_trình sửa_chữa , đã thanh_toán qua ngân_hàng số tiền là 77.000.000 đồng ( đã gồm 10% thuế GTGT ) .",O O O O O O O O O O O O O O O O O B-MONEY I-MONEY O O O B-TAX_RATE B-TAX_TYPE I-TAX_TYPE O O
Hoá_đơn điện_tử,B-VOUCHER_TYPE I-VOUCHER_TYPE
Chứng_từ Chi tiền_mặt / Chi tiền gửi,O O O O O O O
Chi_tiết chi_phí : Xuất công_cụ sản_xuất ; Phân_xưởng 1 : 50.000.000 đồng ; Phân_xưởng 2 : 110.000.000 đồng .,O O O O O O O O O O B-MONEY I-MONEY O O O O B-MONEY I-MONEY O
"Khai_báo thêm các thông_tin trên chứng_từ mua hàng như : nhà_cung_cấp , đơn_giá , …",O O O O O O O O O O O O O O O
Hoá_đơn xoá : khai các thông_tin về hoá_đơn bị xoá :,B-VOUCHER_TYPE O O O O O O B-VOUCHER_TYPE O O O
Lô hàng đã xuất bán có trị_giá bán đã đã có thuế GTGT 1.650.000.000 đồng .,O O O O O O O O O O O B-TAX_TYPE I-TAX_TYPE B-MONEY I-MONEY O
"Tiền_lương và các khoản phụ_cấp phải trả cho người công_nhân trực_tiếp sản_xuất sản_phẩm là 140.000.000 đồng , cho nhân_viên quản_lý phân_xưởng là 28.000.000 đồng , nhân_viên bán hàng là 30.000.000 đồng , nhân_viên bộ_phận quản_lý doanh_nghiệp là 38.000.000 đồng .",O O O O O O O O O O O O O O B-MONEY I-MONEY O O O O O O B-MONEY I-MONEY O O O O O B-MONEY I-MONEY O O O O O O B-MONEY I-MONEY O
"Ví_dụ , thanh_toán bằng tiền gửi ngân_hàng .",O O O O B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME O
"Nợ các TK 151 , 152 , 153 , 156 , 211",O O B-ACCOUNT_NUMBER I-ACCOUNT_NUMBER O B-ACCOUNT_NUMBER O B-ACCOUNT_NUMBER O B-ACCOUNT_NUMBER O B-ACCOUNT_NUMBER
Mua hàng theo lệnh sản_xuất,O O O B-VOUCHER_TYPE I-VOUCHER_TYPE
Chương_trình tự_động sinh nhanh chứng_từ mua dịch_vụ tương_ứng .,O O O O O O O O O
"Vào phân hệ Quản_lý hoá_đơn , tab Xoá hoá_đơn .",O O O O B-VOUCHER_TYPE O O O B-VOUCHER_TYPE O
"Đối_với đơn_vị đã nộp tờ khai đăng_ký sử_dụng hoá_đơn điện_tử theo Nghị_định 123/2020/NĐ-CP trên meInvoice và được cơ_quan thuế chấp_nhận , để kết_nối và sử_dụng hoá_đơn điện_tử trên MISA SME , người dùng cần thực_hiện các bước sau :",O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O
Bước 2 : Huỷ hoá_đơn sai_sót,O O O O B-VOUCHER_TYPE O
""" Riêng đối_với trường_hợp bán xăng_dầu cho khách_hàng thì người bán tổng_hợp dữ_liệu tất_cả các hoá_đơn bán xăng_dầu trong ngày theo từng mặt_hàng để thể_hiện trên bảng tổng_hợp dữ_liệu hoá_đơn điện_tử và chuyển bảng tổng_hợp dữ_liệu hoá_đơn điện_tử này ngay trong ngày . """,O O O O O O O O O O O O O O O B-VOUCHER_TYPE O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O
Mua hàng tại đơn_vị giao uỷ_thác nhập_khẩu .,O O O O O O O O
"Căn_cứ vào đề nghị mua hàng đã được phê_duyệt , nhân_viên mua hàng yêu_cầu các nhà_cung_cấp gửi báo_giá .",O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O
"Căn_cứ vào đề nghị tạm_ứng của nhân_viên đã được trưởng phó / phòng và Giám_đốc phê_duyệt , kế_toán thanh_toán sẽ lập Phiếu chi .",O O O O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O
Hoá_đơn thay_thế,B-VOUCHER_TYPE O
Nhấn Phân bổ chi_phí .,O O O O O
Lập và phát_hành hoá_đơn Vé máy_bay,O O O B-VOUCHER_TYPE O O
Thủ_kho sẽ thực_hiện ghi sổ phiếu nhập kho vào sổ kho .,O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O
Phân_xưởng 1 : 50.000.000 đồng ;,O O O B-MONEY I-MONEY O
Tích chọn các mặt_hàng cần mua từ đơn đặt_hàng và nhập số_lượng cần mua vào ô Số_lượng nhận .,O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O
"Thông_tin chi_phí : thực_hiện phân_bổ chi_phí mua hàng vào giá_trị nhập kho của từng vật_tư , hàng_hoá ( nếu có ) .",O O O O O O O O O O O O O O O O O O O O O O
"Chọn loại phiếu xuất kho là Khác ( Xuất sử_dụng , góp vốn , ... ) .",O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O
Các bước thực_hiện gửi hoá_đơn điện_tử theo nghị_định 123/2020/NĐ-CP tương_tự như đối_với hoá_đơn điện_tử theo quy_định cũ .,O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O
"Sau 3 năm , người mua trái_phiếu sẽ được hoàn lại 10.000.000 đồng theo mệnh_giá .",O O O O O O O O O O O B-MONEY I-MONEY O O O
Chọn Đối_tượng Nợ là bên giao uỷ_thác nhập_khẩu .,O O O O O O O O O
Phân_bổ số_lượng hoá_đơn cho từng chi_nhánh phụ_thuộc,O O B-VOUCHER_TYPE O O O O
Toàn_bộ các nhà_cung_cấp có phát_sinh công_nợ theo tài_khoản đã chọn ở trên .,O O O O O O O O O O O O O
"Lưu_ý : Khi thực_hiện đối trừ công_nợ cho loại tiền ngoại_tệ , nếu có phát_sinh chênh_lệch tỷ_giá giữa chứng_từ thanh_toán và chứng_từ công_nợ , sau khi nhấn chọn Hoàn_thành , chương_trình sẽ tự_động sinh ra chứng_từ xử_lý chênh_lệch tỷ_giá .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Với chi_nhánh chỉ có 01 chứng_thư số , chương_trình tự_động ngầm định chọn chứng_thư số duy_nhất đó để kết_nối .",O O O O O O O O O O O O O O O O O O O O
Thủ_kho xuất kho hàng_hoá và ghi Thẻ kho .,O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O
Đơn_vị nhận hoá_đơn bán hàng : Các hoá_đơn được giảm trừ khoản tương_đương 20% mức tỷ_lệ để tính thuế GTGT .,O O B-VOUCHER_TYPE O O O O B-VOUCHER_TYPE O O O O O O O O O O B-TAX_TYPE I-TAX_TYPE O
"Trạng_thái của hoá_đơn bị thay_thế khi kê lên bảng tổng_hợp là "" Mới "" ( Với hoá_đơn bị thay_thế là Hoá_đơn gốc ) hoặc "" Thay_thế "" ( Với hoá_đơn bị thay_thế là Hoá_đơn thay_thế ) .",O O B-VOUCHER_TYPE O O O O O O O O O O O O O B-VOUCHER_TYPE O O O B-VOUCHER_TYPE O O O O O O O O B-VOUCHER_TYPE O O O B-VOUCHER_TYPE O O O
Hoá_đơn điều_chỉnh tăng số_lượng hàng_hoá hiển_thị các thông_tin điều_chỉnh tương_ứng .,B-VOUCHER_TYPE O O O O O O O O O O
"MISA SME hỗ_trợ các loại hoá_đơn đặc_thù lấy về từ meInvoice theo những mẫu sau : Mẫu_Đăng kiểm xe_cơ_giới ; Mẫu đại_lý vé máy_bay ; Mẫu đại_lý hàng_hải ; Mẫu kinh_doanh xăng_dầu ; Mẫu_Công_nghiệp chế_biến , chế_tạo ; Mẫu kinh_doanh xe ; Mẫu hoá_đơn bán hàng dành cho khu phi thuế_quan .",O O O O O B-VOUCHER_TYPE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE O O O O O O O O
Tháng : 7 ; Số_lượng sản_phẩm : 4.400 sản_phẩm .,O O O O O O O O O O
Có TK 331 Phải trả cho người bán ( chi_tiết từng đơn_vị nhận uỷ_thác ) khấu_trừ số tiền hàng đã ứng trước,O B-ACCOUNT_NUMBER I-ACCOUNT_NUMBER B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME O O O O O O O O O O O O O O
Biết rằng thiết_bị có thời_gian sử_dụng 8 năm .,O O O O O O O O O
"Ngày 30/07 : Thanh_toán tiền thuê mặt_bằng phân_xưởng sản_xuất trong tháng : 12.000.000 đồng , đã chuyển_khoản .",B-DATE I-DATE O O O O O O O O O O B-MONEY I-MONEY O O O O
"Vì_vậy , người dùng cần lập hoá_đơn điều_chỉnh tên hàng_hoá .",O O O O O O B-VOUCHER_TYPE O O O O
Biết tỷ_giá ghi sổ trước_đây là 1 USD = 23.200 VND .,O O O O O O O O O B-MONEY I-MONEY O
Trạng_thái khách_hàng đã nhận hoá_đơn .,O O O O B-VOUCHER_TYPE O
"Vật_liệu phụ D thiếu do nhân_viên áp_tải làm mất , quyết_định trừ lương nhân_viên này 1/3 giá_trị hàng thiếu ( không bao_gồm thuế GTGT ) , còn lại đưa vào giá_vốn hàng bán trong kỳ .",O O O O O O O O O O O O O O O O O O O O O O B-TAX_TYPE I-TAX_TYPE O O O O O O O O O O O O
